candidate_id,final_score,signal_score,career_signal,skills_signal,strong_hits,medium_hits,assessment_bonus,recruiter_bonus,assessment_count,assessment_avg,assessment_max,saved_by_recruiters_30d,recruiter_response_rate,open_to_work,last_active_days,notice_period_days,years_of_experience,current_title,current_company,is_honeypot,honeypot_reason,consulting_only,exp_inflation_level,exp_inflation_gap_yrs,exp_inflation_evidence,has_degree_mismatch,has_deg_duration_anomaly,deg_duration_evidence,has_anach_institution,anach_inst_evidence,has_dur_contradiction
CAND_0021775,80.69,0.6,0,0.6,,,47.68,46.0,1,72.8,72.8,18,0.73,True,33,90,4.4,Java Developer,Zomato,False,,False,none,0.07,,False,False,,False,,False
CAND_0013392,80.57,15.8,0,15.8,,,43.52,51.25,2,58.8,59.9,16,0.72,True,31,90,4.6,Senior Software Engineer,Paytm,False,,False,none,0.1,,False,False,,False,,False
CAND_0003829,80.51,3.8,0,3.8,,,50.11,46.6,3,58.9,72.8,20,0.24,True,73,90,6.6,Data Engineer,Globex Inc,False,,False,none,0.18,,False,False,,False,,False
CAND_0070206,80.48,4.8,0,4.8,,,39.03,83.65,3,44.2,46.7,42,0.49,False,69,60,4.9,Senior Software Engineer (ML),Zomato,False,,False,none,0.07,,False,False,,False,,False
CAND_0084963,80.48,11.0,0,11.0,,,65.38,82.3,5,70.2,86.5,41,0.53,False,101,60,3.9,Data Scientist,Paytm,False,,False,none,0.07,,False,True,'M.Sc' at 'COEP Pune': claimed 5 yrs (max expected 3),False,,False
CAND_0013702,80.4,4.6,0,4.6,,,50.68,31.25,1,77.8,77.8,0,0.78,True,112,30,7.8,Data Engineer,Nykaa,False,,False,none,0.22,,False,False,,False,,False
CAND_0065917,80.37,15.0,0,15.0,,,42.72,58.65,2,54.0,65.7,18,0.74,True,63,120,7.0,Data Analyst,Mindtree,False,,False,none,0.17,,False,True,'M.Tech' at 'Regional Technical Institute': claimed 5 yrs (max expected 3); 'M.Tech' at 'Anna University': claimed 5 yrs (max expected 3),False,,False
CAND_0069581,80.14,15.0,0,15.0,,,44.74,40.4,3,48.2,67.3,4,0.74,True,62,30,5.3,Data Analyst,Accenture,False,,False,none,0.05,,False,True,'B.Sc' at 'Christ University': claimed 5 yrs (max expected 4); 'M.Tech' at 'Bharati Vidyapeeth': claimed 5 yrs (max expected 3),False,,False
CAND_0072181,80.14,4.8,0,4.8,,,31.0,69.15,1,45.0,45.0,28,0.72,True,100,120,5.9,Senior Data Engineer,Dream11,False,,False,none,0.07,,False,False,,False,,False
CAND_0071657,80.12,19.8,0,19.8,,,53.97,42.35,3,67.6,74.6,19,0.26,True,77,90,7.2,Software Engineer,Meesho,False,,False,none,0.03,,False,True,'M.E.' at 'Manipal Institute of Technology': claimed 4 yrs (max expected 3),False,,False
CAND_0035864,80.08,29.2,0,29.2,,,44.78,42.1,4,45.0,53.8,15,0.51,True,100,90,8.0,Analytics Engineer,Hooli,False,,False,none,0.17,,False,False,,False,,False
CAND_0040386,80.08,3.8,0,3.8,,,35.02,79.4,1,51.7,51.7,34,0.64,True,99,30,3.5,Data Scientist,Razorpay,False,,False,none,0.0,,False,True,'M.Sc' at 'IIT Kharagpur': claimed 5 yrs (max expected 3),False,,False
CAND_0000198,80.05,11.0,0,11.0,,,49.3,39.75,1,75.5,75.5,16,0.11,True,87,90,6.3,Software Engineer,Hooli,False,,False,none,0.13,,False,False,,False,,False
CAND_0094832,80.04,0.6,0,0.6,,,50.64,65.3,4,53.7,65.8,27,0.67,False,73,60,4.3,Senior Data Engineer,PhonePe,False,,False,none,0.05,,False,False,,False,,False
CAND_0056427,79.98,11.0,0,11.0,,,50.13,34.85,3,58.0,74.7,4,0.63,True,65,120,7.5,DevOps Engineer,Cognizant,False,,False,none,0.08,,False,False,,False,,False
CAND_0048214,79.94,11.0,0,11.0,,,38.32,34.3,1,57.2,57.2,10,0.34,True,50,120,7.8,Data Engineer,Vedantu,False,,False,none,0.05,,False,False,,False,,False
CAND_0088329,79.94,15.0,0,15.0,,,61.19,43.75,4,72.2,81.5,21,0.28,True,68,90,3.2,Data Engineer,Zoho,False,,False,none,0.03,,False,False,,False,,False
CAND_0003900,79.91,18.0,0,18.0,,,65.26,56.65,5,73.7,78.8,19,0.76,True,141,90,3.5,Data Engineer,InMobi,False,,False,none,0.0,,False,False,,False,,False
CAND_0056480,79.83,15.0,0,15.0,,,44.02,27.55,1,66.7,66.7,12,0.1,True,28,60,5.7,Mobile Developer,Swiggy,False,,False,none,0.12,,False,True,'M.E.' at 'Manipal Institute of Technology': claimed 5 yrs (max expected 3); 'M.Sc' at 'Lovely Professional University': claimed 4 yrs (max expected 3),False,,False
CAND_0066350,79.81,3.8,0,3.8,,,50.57,47.35,4,53.6,65.6,20,0.26,True,142,90,6.4,Analytics Engineer,PharmEasy,False,,False,none,0.07,,False,False,,False,,False
CAND_0016558,79.78,0.6,0,0.6,,,46.7,39.75,3,53.5,66.5,13,0.17,True,35,60,6.4,Data Engineer,Paytm,False,,False,none,0.07,,False,False,,False,,False
CAND_0018659,79.75,0.6,0,0.6,,,33.4,41.75,1,49.0,49.0,9,0.65,True,84,30,6.1,Frontend Engineer,Stark Industries,False,,False,none,0.18,,False,False,,False,,False
CAND_0048024,79.69,4.8,0,4.8,,,48.04,37.7,1,73.4,73.4,13,0.45,True,65,30,6.2,Data Engineer,Stark Industries,False,,False,none,0.03,,False,True,'B.Sc' at 'SRM Chennai': claimed 5 yrs (max expected 4),False,,False
CAND_0012926,79.66,9.6,0,9.6,,,54.91,55.15,3,67.5,79.6,22,0.69,True,38,90,6.7,Data Engineer,Cognizant,False,,False,none,0.12,,False,True,'M.Sc' at 'VIT Chennai': claimed 5 yrs (max expected 3),False,,False
CAND_0047539,79.65,11.0,0,11.0,,,47.56,60.7,3,52.7,72.4,20,0.8,False,27,90,5.9,Mobile Developer,Zomato,False,,False,none,0.15,,False,False,,False,,False
CAND_0005704,79.64,22.4,0,22.4,,,42.64,70.6,2,56.1,60.9,30,0.77,True,121,30,3.3,ML Engineer,Wipro,False,,False,none,0.05,,False,True,'M.Tech' at 'PES University': claimed 4 yrs (max expected 3),False,,False
CAND_0082399,79.62,3.2,0,3.2,,,43.6,46.55,1,66.0,66.0,21,0.43,True,72,120,5.5,Analytics Engineer,Zoho,False,,False,none,0.0,,False,False,,False,,False
CAND_0094405,79.6,23.8,0,23.8,,,50.2,31.6,1,77.0,77.0,0,0.72,True,37,90,4.9,Software Engineer,Globex Inc,False,,False,none,0.07,,False,False,,False,,False
CAND_0059422,79.59,4.8,0,4.8,,,47.95,39.55,4,47.6,64.5,11,0.26,True,25,60,7.7,Senior Data Engineer,Globex Inc,False,,False,none,0.12,,False,True,'M.Tech' at 'Delhi College of Engineering': claimed 4 yrs (max expected 3),False,,False
CAND_0066187,79.59,0.6,0,0.6,,,51.89,37.1,4,56.2,67.0,9,0.46,True,29,60,5.3,Software Engineer,Wipro,False,,False,none,0.05,,False,False,,False,,False
CAND_0040724,79.53,4.8,0,4.8,,,27.64,65.6,1,39.4,39.4,21,0.76,True,125,60,5.8,Senior Software Engineer,Cognizant,False,,False,none,0.13,,False,False,,False,,False
CAND_0066211,79.5,4.8,0,4.8,,,39.96,44.15,2,48.5,62.8,9,0.66,True,65,90,5.6,QA Engineer,Swiggy,False,,False,none,0.02,,False,False,,False,,False
CAND_0085557,79.39,53.0,45,8.0,collaborative filtering,ranking|recommendation,46.84,50.55,1,71.4,71.4,23,0.49,False,80,120,3.1,Data Scientist,Rephrase.ai,False,,False,none,0.02,,False,False,,False,,False
CAND_0021865,79.33,4.8,0,4.8,,,44.55,40.2,3,51.8,59.2,11,0.55,True,135,30,5.2,Data Analyst,Accenture,False,,False,none,0.03,,False,False,,False,,False
CAND_0008712,79.3,11.0,0,11.0,,,33.46,49.9,1,49.1,49.1,20,0.68,False,27,30,6.6,Java Developer,Cognizant,False,,False,none,0.1,,False,False,,False,,False
CAND_0059386,79.26,10.8,0,10.8,,,48.16,46.3,2,65.0,70.8,15,0.63,True,56,30,4.0,Software Engineer,PolicyBazaar,False,,False,none,0.0,,False,True,'M.Tech' at 'Manipal Institute of Technology': claimed 5 yrs (max expected 3),False,,False
CAND_0040791,79.14,4.8,0,4.8,,,51.12,49.75,2,69.8,75.9,16,0.72,True,167,90,8.1,Cloud Engineer,Mphasis,False,,False,none,0.1,,False,False,,False,,False
CAND_0041918,79.11,3.2,0,3.2,,,36.76,81.15,1,54.6,54.6,40,0.87,True,28,90,5.7,AI Specialist,Glance,False,,False,none,0.12,,True,False,,False,,False
CAND_0070252,79.03,4.8,0,4.8,,,52.18,28.05,1,80.3,80.3,3,0.51,True,50,60,6.4,Analytics Engineer,Cognizant,False,,False,none,0.07,,False,False,,False,,False
CAND_0047213,79.01,3.2,0,3.2,,,52.48,40.1,2,71.4,79.6,8,0.69,True,115,30,3.7,Backend Engineer,Vedantu,False,,False,none,0.03,,False,False,,False,,False
CAND_0089469,79.0,11.0,0,11.0,,,36.1,43.9,1,53.5,53.5,12,0.54,True,53,120,6.7,Full Stack Developer,Tech Mahindra,False,,False,none,0.12,,False,False,,False,,False
CAND_0001493,78.96,4.8,0,4.8,,,53.8,71.95,5,49.0,71.1,27,0.8,True,139,120,6.2,Data Engineer,Hooli,False,,False,none,0.12,,False,True,'M.E.' at 'Anna University': claimed 5 yrs (max expected 3); 'M.Tech' at 'Manipal Institute of Technology': claimed 4 yrs (max expected 3),False,,False
CAND_0053662,78.96,10.2,0,10.2,,,55.68,60.05,4,61.4,75.6,26,0.62,True,150,60,4.3,Data Engineer,PharmEasy,False,,False,none,0.05,,False,True,'M.Tech' at 'SRM Chennai': claimed 5 yrs (max expected 3),False,,False
CAND_0028855,78.95,4.8,0,4.8,,,36.22,38.2,1,53.7,53.7,11,0.26,True,71,60,5.3,Backend Engineer,Cognizant,False,,False,none,0.13,,False,False,,False,,False
CAND_0046650,78.95,4.8,0,4.8,,,25.06,51.8,1,35.1,35.1,15,0.77,True,37,30,4.2,Senior Software Engineer,Capgemini,False,,False,none,0.03,,False,False,,False,,False
CAND_0013304,78.92,4.8,0,4.8,,,50.44,51.65,1,77.4,77.4,13,0.62,True,120,120,6.6,Data Engineer,Ola,False,,False,none,0.1,,False,False,,False,,False
CAND_0025911,78.89,9.6,0,9.6,,,52.94,56.35,4,55.6,73.5,24,0.45,True,66,90,3.0,Backend Engineer,Dream11,False,,False,none,0.0,,False,False,,False,,False
CAND_0017666,78.83,3.2,0,3.2,,,44.78,40.85,2,54.5,74.8,8,0.44,True,38,30,9.8,Frontend Engineer,Capgemini,False,,False,none,0.22,,False,False,,False,,False
CAND_0055475,78.83,0.6,0,0.6,,,49.78,56.1,1,76.3,76.3,27,0.37,True,115,90,4.1,Data Analyst,Wipro,False,,False,none,0.1,,False,False,,False,,False
CAND_0076277,78.83,4.8,0,4.8,,,39.1,47.65,1,58.5,58.5,14,0.65,True,32,120,4.4,DevOps Engineer,Razorpay,False,,False,none,0.07,,False,False,,False,,False
CAND_0089406,78.74,14.0,0,14.0,,,52.04,74.7,2,66.6,87.0,36,0.5,True,100,120,4.2,Data Scientist,Locobuzz,False,,False,none,0.12,,False,True,'M.Tech' at 'IIT Hyderabad': claimed 4 yrs (max expected 3),False,,False
CAND_0089464,78.74,15.8,0,15.8,,,28.9,71.2,1,41.5,41.5,30,0.73,True,114,90,6.1,Data Engineer,Zoho,False,,False,none,0.1,,False,True,'B.Sc' at 'Chandigarh University': claimed 5 yrs (max expected 4),False,,False
CAND_0025889,78.72,11.0,0,11.0,,,29.62,58.1,1,42.7,42.7,26,0.22,True,32,120,5.4,Data Engineer,Capgemini,False,,False,none,0.07,,False,False,,False,,False
CAND_0026662,78.69,4.0,0,4.0,,,29.92,44.75,1,43.2,43.2,16,0.46,True,72,60,4.4,Data Analyst,Paytm,False,,False,none,0.07,,False,False,,False,,False
CAND_0029710,78.67,15.8,0,15.8,,,52.82,61.05,4,57.8,68.4,22,0.7,False,62,90,6.3,Analytics Engineer,Stark Industries,False,,False,none,0.05,,False,False,,False,,False
CAND_0001547,78.65,11.0,0,11.0,,,58.61,54.25,4,67.6,77.8,16,0.64,False,48,90,5.7,Software Engineer,Dream11,False,,False,none,0.03,,False,False,,False,,False
CAND_0019880,78.64,0.6,0,0.6,,,46.14,51.9,4,49.1,52.4,15,0.68,True,72,30,5.7,AI Specialist,Aganitha,False,,False,none,0.12,,False,True,'M.Tech' at 'SRM Chennai': claimed 5 yrs (max expected 3),False,,False
CAND_0058360,78.58,3.2,0,3.2,,,46.54,36.0,1,70.9,70.9,11,0.45,True,148,30,8.4,Java Developer,Cognizant,False,,False,none,0.07,,False,False,,False,,False
CAND_0073781,78.58,11.4,0,11.4,,,61.85,79.85,3,82.0,85.3,42,0.77,False,125,120,3.1,ML Engineer,Dream11,False,,False,none,0.02,,False,False,,False,,False
CAND_0041083,78.55,8.8,0,8.8,,,43.02,63.75,2,57.3,60.4,32,0.42,True,122,90,6.2,Computer Vision Engineer,Unacademy,False,,False,none,0.12,,False,True,'M.Tech' at 'KIIT University': claimed 4 yrs (max expected 3),False,,False
CAND_0001405,78.54,59.4,45,14.4,collaborative filtering,ranking|recommendation,0.0,66.15,0,0,0,23,0.69,True,44,90,3.5,Data Scientist,Infosys,False,,False,none,0.08,,False,False,,False,,False
CAND_0025274,78.54,8.0,0,8.0,,,47.2,51.05,3,56.0,64.0,20,0.25,True,113,120,4.8,Software Engineer,Unacademy,False,,False,none,0.05,,False,False,,False,,False
CAND_0046973,78.52,0.6,0,0.6,,,58.72,51.2,4,66.7,80.2,23,0.5,True,142,90,5.9,Backend Engineer,Mindtree,False,,False,none,0.07,,False,False,,False,,False
CAND_0073879,78.52,6.0,0,6.0,,,57.06,55.1,4,62.9,79.5,16,0.66,True,26,90,3.7,Senior Data Engineer,upGrad,False,,False,none,0.03,,False,True,'M.Sc' at 'IIT Kanpur': claimed 4 yrs (max expected 3),False,,False
CAND_0068199,78.5,3.2,0,3.2,,,41.8,33.5,1,63.0,63.0,5,0.5,True,48,30,6.9,QA Engineer,Acme Corp,False,,False,none,0.07,,False,False,,False,,False
CAND_0083696,78.43,3.2,0,3.2,,,48.88,49.9,1,74.8,74.8,9,0.84,True,165,90,7.1,QA Engineer,Cognizant,False,,False,none,0.18,,False,False,,False,,False
CAND_0042476,78.42,6.0,0,6.0,,,53.96,39.25,4,54.8,80.2,17,0.23,True,61,120,7.2,Data Engineer,Paytm,False,,False,none,0.12,,False,True,'M.Tech' at 'Jadavpur University': claimed 4 yrs (max expected 3); 'B.Sc' at 'Manipal Institute of Technology': claimed 5 yrs (max expected 4),False,,False
CAND_0079344,78.4,6.0,0,6.0,,,41.56,51.05,2,55.5,56.9,27,0.45,True,139,60,5.4,Senior Data Engineer,Wayne Enterprises,False,,False,none,0.07,,False,False,,False,,False
CAND_0040822,78.39,4.6,0,4.6,,,55.93,56.35,3,70.3,79.1,22,0.61,True,102,90,3.5,Data Engineer,Dream11,False,,False,none,0.0,,False,False,,False,,False
CAND_0001475,78.36,8.8,0,8.8,,,43.59,38.15,3,50.0,58.0,5,0.72,True,96,60,5.8,Data Engineer,Unacademy,False,,False,none,0.05,,False,False,,False,,False
CAND_0025833,78.34,3.2,0,3.2,,,47.74,48.65,1,72.9,72.9,20,0.5,True,91,90,7.4,DevOps Engineer,Acme Corp,False,,False,none,0.07,,False,False,,False,,False
CAND_0003420,78.31,3.2,0,3.2,,,51.16,59.95,1,78.6,78.6,21,0.63,True,111,30,7.3,Data Engineer,InMobi,False,,False,none,0.13,,False,True,'M.Tech' at 'VIT Vellore': claimed 5 yrs (max expected 3),False,,False
CAND_0035107,78.31,3.2,0,3.2,,,40.26,44.7,2,49.9,61.6,8,0.69,True,35,120,5.9,Full Stack Developer,Dunder Mifflin,False,,False,none,0.07,,False,False,,False,,False
CAND_0061425,78.31,11.0,0,11.0,,,29.5,63.1,1,42.5,42.5,27,0.73,True,39,120,4.1,Software Engineer,upGrad,False,,False,none,0.02,,False,False,,False,,False
CAND_0022478,78.3,4.8,0,4.8,,,39.01,36.4,3,42.5,50.0,12,0.34,True,87,90,7.0,Software Engineer,BYJU'S,False,,False,none,0.08,,False,False,,False,,False
CAND_0020747,78.24,15.0,0,15.0,,,22.54,42.7,1,30.9,30.9,9,0.63,True,46,30,9.1,Cloud Engineer,Swiggy,False,,False,none,0.1,,False,False,,False,,False
CAND_0078075,78.2,16.8,0,16.8,,,40.46,56.05,2,53.0,56.3,25,0.28,True,52,120,5.7,Software Engineer,HCL,False,,False,none,0.03,,False,True,'M.Tech' at 'Regional Technical Institute': claimed 5 yrs (max expected 3),False,,False
CAND_0099213,78.2,0.6,0,0.6,,,60.8,32.8,5,65.2,73.6,4,0.46,True,46,90,5.6,Analytics Engineer,HCL,False,,False,none,0.1,,False,False,,False,,False
CAND_0039879,78.16,9.6,0,9.6,,,51.85,44.1,5,49.7,59.9,25,0.23,True,103,120,4.1,Data Analyst,Zoho,False,,False,none,0.02,,False,False,,False,,False
CAND_0032737,78.15,11.0,0,11.0,,,43.42,58.9,1,65.7,65.7,22,0.79,True,95,90,7.5,Backend Engineer,Stark Industries,False,,False,none,0.08,,False,False,,False,,False
CAND_0085968,78.12,4.8,0,4.8,,,46.47,56.85,4,48.8,54.8,20,0.74,True,106,60,5.6,Data Analyst,Freshworks,False,,False,none,0.1,,False,False,,False,,False
CAND_0096293,78.1,19.8,0,19.8,,,37.3,51.0,1,55.5,55.5,13,0.77,True,63,90,4.9,Data Engineer,Acme Corp,False,,False,none,0.07,,False,False,,False,,False
CAND_0029761,78.04,11.0,0,11.0,,,44.68,40.4,3,50.8,61.8,14,0.48,True,155,120,6.1,Analytics Engineer,Ola,False,,False,none,0.1,,False,False,,False,,False
CAND_0090001,77.81,4.8,0,4.8,,,47.54,51.85,2,63.2,71.2,28,0.4,True,87,120,3.4,Senior Data Engineer,Cognizant,False,,False,none,0.07,,False,False,,False,,False
CAND_0043668,77.79,5.4,0,5.4,,,49.24,45.15,1,75.4,75.4,15,0.74,True,38,120,4.5,QA Engineer,Flipkart,False,,False,none,0.08,,False,False,,False,,False
CAND_0050539,77.79,0.6,0,0.6,,,50.06,37.85,3,59.2,71.9,10,0.37,True,75,120,5.1,Software Engineer,Accenture,False,,False,none,0.1,,False,False,,False,,False
CAND_0058478,77.79,0.6,0,0.6,,,44.14,69.05,1,66.9,66.9,30,0.8,True,105,90,5.0,Analytics Engineer,Zomato,False,,False,none,0.0,,False,False,,False,,False
CAND_0028888,77.78,4.8,0,4.8,,,52.38,56.6,2,72.0,77.9,23,0.36,True,123,30,7.4,Senior Software Engineer,PhonePe,False,,False,none,0.15,,False,True,'M.E.' at 'COEP Pune': claimed 5 yrs (max expected 3),False,,False
CAND_0077673,77.75,6.0,0,6.0,,,45.45,56.3,3,54.0,59.3,19,0.73,True,64,30,4.8,Software Engineer,Wayne Enterprises,False,,False,none,0.13,,False,True,'M.Tech' at 'Tier-3 Engineering College': claimed 5 yrs (max expected 3); 'M.Sc' at 'KIIT University': claimed 4 yrs (max expected 3),False,,False
CAND_0072348,77.64,4.8,0,4.8,,,51.1,61.75,2,67.4,80.6,25,0.58,True,106,120,5.8,Senior Data Engineer,Freshworks,False,,False,none,0.05,,False,True,'B.Sc' at 'VIT Vellore': claimed 5 yrs (max expected 4),False,,False
CAND_0041790,77.63,11.6,0,11.6,,,37.68,48.35,2,47.7,53.0,18,0.58,True,40,90,7.3,Mobile Developer,Mindtree,False,,False,none,0.22,,False,False,,False,,False
CAND_0029613,77.56,4.0,0,4.0,,,51.06,54.5,2,67.7,80.0,28,0.44,True,44,120,5.2,Analytics Engineer,PhonePe,False,,False,none,0.12,,False,True,'B.Sc' at 'NIT Surathkal': claimed 5 yrs (max expected 4); 'M.Tech' at 'Anna University': claimed 5 yrs (max expected 3),False,,False
CAND_0071939,77.56,15.0,0,15.0,,,39.51,43.05,3,44.9,47.7,9,0.67,True,90,30,6.4,Data Scientist,Krutrim,False,,False,none,0.07,,False,True,'B.Sc' at 'Symbiosis International': claimed 5 yrs (max expected 4),False,,False
CAND_0077595,77.55,0.6,0,0.6,,,51.65,45.3,4,56.6,65.0,12,0.72,True,27,90,5.3,Backend Engineer,Paytm,False,,False,none,0.13,,False,False,,False,,False
CAND_0071314,77.45,4.0,0,4.0,,,42.87,32.0,3,45.7,63.0,4,0.61,True,53,60,7.5,Mobile Developer,HCL,False,,False,none,0.17,,False,False,,False,,False
CAND_0051841,77.38,15.0,0,15.0,,,42.51,27.75,3,48.3,55.9,6,0.45,True,61,60,5.7,Senior Software Engineer,BYJU'S,False,,False,none,0.03,,False,True,'M.Tech' at 'Symbiosis International': claimed 4 yrs (max expected 3),False,,False
CAND_0039519,77.32,11.0,0,11.0,,,47.56,62.05,1,72.6,72.6,29,0.36,False,80,90,5.2,Analytics Engineer,Ola,False,,False,none,0.12,,False,False,,False,,False
CAND_0068894,77.3,4.8,0,4.8,,,28.3,49.05,1,40.5,40.5,10,0.84,True,27,150,7.8,DevOps Engineer,TCS,False,,False,none,0.13,,False,False,,False,,False
CAND_0007165,77.29,0.6,0,0.6,,,44.72,39.4,2,60.8,62.1,17,0.26,True,28,90,9.0,Mobile Developer,TCS,False,,False,none,0.25,,False,False,,False,,False
CAND_0098288,77.29,26.0,0,26.0,,,42.28,41.95,1,63.8,63.8,8,0.48,True,122,60,6.7,Junior ML Engineer,Vedantu,False,,False,none,0.03,,False,True,'M.Tech' at 'IIT Bombay': claimed 5 yrs (max expected 3),False,,False
CAND_0076991,77.24,0.6,0,0.6,,,50.14,36.5,1,76.9,76.9,2,0.72,True,44,60,6.4,Analytics Engineer,Freshworks,False,,False,none,0.07,,False,False,,False,,False
CAND_0079267,77.17,4.8,0,4.8,,,44.82,43.55,2,59.6,64.9,20,0.25,True,80,90,7.0,Cloud Engineer,Acme Corp,False,,False,none,0.08,,False,False,,False,,False
CAND_0080597,77.17,25.2,0,25.2,,,60.28,26.65,4,67.2,87.0,5,0.33,False,68,60,4.0,AI Specialist,BYJU'S,False,,False,none,0.08,,False,False,,False,,False
CAND_0000665,77.1,4.6,0,4.6,,,43.54,47.65,1,65.9,65.9,23,0.19,True,81,90,6.2,Senior Software Engineer,PharmEasy,False,,False,none,0.12,,False,True,'M.Tech' at 'COEP Pune': claimed 5 yrs (max expected 3),False,,False
CAND_0010179,77.1,4.8,0,4.8,,,38.7,43.6,2,47.2,59.2,5,0.82,True,35,60,5.9,.NET Developer,HCL,False,,False,none,0.07,,False,False,,False,,False
CAND_0075489,77.1,8.8,0,8.8,,,52.35,65.95,3,63.3,75.1,25,0.81,True,129,60,6.5,Analytics Engineer,Meesho,False,,False,none,0.08,,False,True,'M.Sc' at 'Lovely Professional University': claimed 5 yrs (max expected 3),False,,False
CAND_0091580,77.08,50.4,45,5.4,collaborative filtering,ranking|recommendation,0.0,41.75,0,0,0,17,0.25,True,38,60,5.5,Data Scientist,Niramai,False,,False,none,0.08,,False,False,,False,,False
CAND_0042700,77.07,0.6,0,0.6,,,48.82,53.65,1,74.7,74.7,19,0.67,True,124,60,5.5,Senior Software Engineer,upGrad,False,,False,none,0.0,,False,False,,False,,False
CAND_0075826,77.05,4.8,0,4.8,,,41.86,31.85,1,63.1,63.1,4,0.58,True,141,30,5.7,Frontend Engineer,Pied Piper,False,,False,none,0.03,,False,False,,False,,False
CAND_0005202,77.03,0.6,0,0.6,,,55.63,46.8,4,58.8,80.6,11,0.81,True,33,90,4.4,Senior Data Engineer,Nykaa,False,,False,none,0.07,,False,False,,False,,False
CAND_0023404,77.02,5.4,0,5.4,,,52.87,61.25,3,62.9,78.5,29,0.36,False,68,90,4.9,Senior Software Engineer,BYJU'S,False,,False,none,0.07,,False,False,,False,,False
CAND_0068235,76.99,4.8,0,4.8,,,50.5,45.75,1,77.5,77.5,13,0.81,True,140,60,5.7,.NET Developer,Mindtree,False,,False,none,0.12,,False,False,,False,,False
CAND_0004530,76.98,5.4,0,5.4,,,50.39,54.0,3,58.2,75.6,24,0.2,False,25,30,5.8,Backend Engineer,TCS,False,,False,none,0.05,,False,False,,False,,False
CAND_0029301,76.92,5.4,0,5.4,,,48.94,46.6,1,74.9,74.9,10,0.58,True,52,90,4.0,.NET Developer,Razorpay,False,,False,none,0.08,,False,False,,False,,False
CAND_0092651,76.88,21.6,0,21.6,,,56.93,34.35,4,61.5,81.7,8,0.44,True,57,90,3.0,Senior Software Engineer,Pied Piper,False,,False,none,0.0,,False,False,,False,,False
CAND_0078032,76.85,0.6,0,0.6,,,55.48,53.0,4,60.4,76.6,12,0.76,True,95,120,5.4,Data Engineer,Hooli,False,,False,none,0.07,,False,False,,False,,False
CAND_0027956,76.84,8.0,0,8.0,,,33.24,67.6,2,41.5,43.1,25,0.73,True,154,30,3.1,Backend Engineer,Initech,False,,False,none,0.02,,False,False,,False,,False
CAND_0036724,76.83,1.2,0,1.2,,,51.34,45.05,1,78.9,78.9,16,0.39,True,154,90,7.1,Software Engineer,BYJU'S,False,,False,none,0.1,,False,False,,False,,False
CAND_0024920,76.76,15.0,0,15.0,,,44.56,61.6,1,67.6,67.6,22,0.82,True,57,90,2.1,Analytics Engineer,Wayne Enterprises,False,,False,none,0.02,,False,False,,False,,False
CAND_0069808,76.73,0.6,0,0.6,,,43.3,57.55,1,65.5,65.5,18,0.77,True,123,60,8.1,Full Stack Developer,Zomato,False,,False,none,0.27,,False,False,,False,,False
CAND_0064687,76.69,8.8,0,8.8,,,48.76,30.25,4,46.4,70.9,5,0.4,True,56,90,7.1,Senior Data Engineer,CRED,False,,False,none,0.1,,False,False,,False,,False
CAND_0058573,76.68,4.8,0,4.8,,,48.56,58.45,2,60.7,81.4,20,0.69,False,63,60,4.6,Backend Engineer,Tech Mahindra,False,,False,none,0.18,,False,False,,False,,False
CAND_0077819,76.61,15.6,0,15.6,,,39.76,41.25,1,59.6,59.6,15,0.39,True,33,30,5.1,Mobile Developer,Acme Corp,False,,False,none,0.1,,False,True,'M.Sc' at 'SRM Chennai': claimed 4 yrs (max expected 3),False,,False
CAND_0006209,76.58,11.6,0,11.6,,,53.23,53.75,3,62.0,82.2,15,0.66,True,68,45,3.9,AI Specialist,Aganitha,False,,False,none,0.07,,False,True,'M.Sc' at 'BITS Pilani': claimed 4 yrs (max expected 3),False,,False
CAND_0033061,76.58,17.0,0,17.0,,,43.28,63.3,3,50.7,55.0,25,0.76,False,90,30,3.0,Analytics Engineer,Zoho,False,,False,none,0.08,,False,False,,False,,False
CAND_0074317,76.57,5.4,0,5.4,,,43.86,67.4,2,56.0,67.2,21,0.86,True,74,120,4.2,AI Research Engineer,Razorpay,False,,False,none,0.03,,True,False,,False,,False
CAND_0022667,76.52,4.8,0,4.8,,,55.77,25.95,3,72.1,74.6,3,0.29,True,53,60,5.2,Software Engineer,Wipro,False,,False,none,0.12,,False,False,,False,,False
